Time,8564Left,8564Right,8565Left,8565Right,8566Left,8566Right,8568Left,8568Right,8569Left,8569Right,8570Left,8570Right,8571Left,8571Right,8575Left,8575Right,8576Left,8576Right,8577Left,8577Right,8578Left,8578Right,8579Left,8579Right,8580Left,8580Right,8584Left,8584Right,8587Left,8587Right,8588Left,8588Right,8589Left,8589Right,8590Left,8590Right,8591Left,8591Right,8592Left,8592Right,8593Left,8593Right,8594Left,8594Right,8595Left,8595Right,8596Left,8596Right,8597Left,8597Right,8599Left,8599Right,8603Left,8603Right,8604Left,8604Right,8605Left,8605Right,8606Left,8606Right,8607Left,8607Right,8608Left,8608Right,8609Left,8609Right,8610Left,8610Right,8611Left,8611Right,8612Left,8612Right,8613Left,8613Right,8614Left,8614Right,8615Left,8615Right,8616Left,8616Right,8617Left,8617Right,8618Left,8618Right,8619Left,8619Right,8621Left,8621Right,8622Left,8622Right,8623Left,8623Right,8624Left,8624Right,8625Left,8625Right,8627Left,8627Right,8628Left,8628Right,8629Left,8629Right,8630Left,8630Right,8631Left,8631Right,8632Left,8632Right,8633Left,8633Right,8634Left,8634Right,8635Left,8635Right,8636Left,8636Right,8637Left,8637Right,8638Left,8638Right,8639Left,8639Right,8640Left,8640Right,8641Left,8641Right,8643Left,8643Right,8644Left,8644Right,8645Left,8645Right,8648Left,8648Right,8649Left,8649Right,8650Left,8650Right,8651Left,8651Right,8652Left,8652Right,8653Left,8653Right,8654Left,8654Right,8656Left,8656Right,8657Left,8657Right,8658Left,8658Right
13100,-50,-59,-56,-65,-56,-64,-32,-40,-37,-44,-35,-45,-32,-45,-41,-49,-43,-53,-47,-54,-50,-59,-55,-62,-57,-64,-33,-42,-31,-41,-36,-44,-35,-44,-42,-52,-43,-50,-37,-51,-46,-53,-54,-62,-54,-61,-53,-62,-51,-60,-31,-40,-30,-41,-37,-44,-54,-61,-47,-58,-53,-62,-28,-36,-36,-43,-33,-42,-36,-43,-39,-50,-47,-55,-46,-55,-32,-40,-34,-43,-29,-39,-49,-56,-52,-62,-56,-62,-55,-62,-54,-64,-55,-63,-28,-37,-28,-42,-38,-46,-45,-48,-45,-53,-44,-52,-34,-41,-36,-45,-36,-44,-54,-61,-53,-61,-52,-61,-51,-59,-46,-57,-54,-62,-54,-65,-33,-40,-34,-42,-33,-42,-53,-58,-58,-67,-51,-60,-36,-42,-31,-43,-37,-46,-36,-45,-34,-42,-37,-46,-36,-46
13200,-50,-59,-56,-64,-56,-64,-32,-40,-37,-44,-35,-45,-32,-43,-41,-49,-43,-53,-45,-54,-50,-59,-53,-62,-55,-64,-33,-40,-28,-41,-36,-44,-35,-42,-42,-52,-43,-50,-37,-49,-46,-53,-54,-60,-54,-61,-53,-61,-51,-60,-31,-39,-30,-39,-37,-44,-54,-61,-47,-58,-53,-62,-28,-36,-33,-43,-33,-42,-36,-43,-39,-48,-46,-55,-46,-53,-32,-40,-34,-43,-29,-37,-49,-56,-52,-61,-56,-62,-53,-62,-54,-62,-55,-63,-28,-37,-28,-40,-36,-46,-42,-48,-45,-53,-44,-52,-31,-41,-36,-43,-36,-44,-54,-61,-53,-61,-52,-61,-51,-59,-46,-55,-54,-62,-54,-65,-31,-40,-33,-42,-33,-41,-53,-58,-58,-67,-51,-60,-36,-42,-31,-41,-35,-46,-34,-45,-34,-42,-37,-46,-36,-46
13300,-50,-59,-56,-64,-53,-64,-29,-40,-36,-44,-35,-43,-32,-43,-41,-49,-43,-52,-45,-54,-50,-58,-53,-62,-55,-64,-33,-40,-28,-41,-36,-42,-35,-42,-42,-52,-43,-50,-37,-49,-46,-53,-54,-60,-52,-61,-53,-61,-51,-60,-31,-39,-30,-39,-37,-44,-54,-61,-47,-56,-53,-60,-28,-36,-33,-43,-33,-41,-36,-43,-39,-48,-46,-55,-46,-53,-32,-40,-34,-41,-29,-37,-49,-56,-52,-61,-54,-62,-53,-61,-54,-62,-53,-63,-28,-37,-28,-40,-36,-46,-42,-48,-45,-53,-42,-52,-31,-41,-36,-43,-34,-44,-54,-61,-51,-61,-52,-61,-48,-59,-46,-55,-54,-62,-54,-65,-31,-38,-33,-42,-33,-41,-51,-58,-56,-67,-48,-60,-35,-42,-31,-41,-35,-46,-34,-43,-32,-42,-35,-46,-36,-45
13400,-48,-59,-56,-64,-53,-64,-29,-40,-36,-44,-35,-43,-32,-43,-39,-49,-43,-52,-45,-52,-50,-58,-53,-62,-55,-62,-33,-40,-28,-40,-36,-42,-35,-42,-39,-52,-41,-50,-37,-49,-44,-53,-54,-60,-52,-61,-53,-61,-49,-60,-31,-39,-30,-39,-37,-44,-52,-61,-47,-56,-53,-60,-28,-36,-33,-41,-33,-41,-34,-43,-39,-48,-46,-53,-44,-53,-30,-40,-34,-41,-29,-37,-47,-56,-52,-61,-54,-60,-53,-61,-54,-62,-53,-63,-26,-37,-28,-40,-36,-44,-42,-47,-43,-53,-42,-52,-31,-39,-36,-43,-34,-44,-52,-61,-51,-59,-51,-61,-48,-58,-46,-55,-52,-62,-54,-63,-31,-38,-33,-41,-33,-41,-51,-58,-56,-65,-48,-59,-35,-42,-31,-41,-35,-46,-34,-43,-32,-40,-35,-46,-36,-45
13500,-48,-59,-56,-64,-53,-62,-29,-38,-36,-43,-35,-43,-30,-43,-39,-47,-43,-52,-45,-52,-50,-58,-53,-60,-55,-62,-31,-40,-28,-40,-36,-42,-35,-42,-39,-50,-41,-48,-37,-49,-44,-51,-52,-60,-52,-59,-52,-61,-49,-60,-29,-39,-28,-39,-35,-44,-52,-59,-47,-56,-51,-60,-26,-36,-33,-41,-33,-41,-34,-43,-37,-48,-46,-53,-44,-53,-30,-39,-34,-41,-27,-37,-47,-56,-51,-61,-54,-60,-53,-61,-54,-62,-53,-62,-26,-37,-26,-40,-36,-44,-42,-47,-43,-53,-42,-52,-31,-39,-33,-43,-34,-42,-52,-61,-51,-59,-51,-61,-48,-58,-44,-55,-52,-61,-54,-63,-31,-38,-33,-41,-33,-41,-51,-56,-56,-65,-48,-59,-35,-40,-29,-41,-35,-44,-34,-43,-32,-40,-35,-44,-34,-45
13600,-48,-57,-53,-64,-53,-62,-29,-38,-36,-43,-33,-43,-30,-42,-39,-47,-42,-52,-45,-52,-48,-58,-53,-60,-55,-62,-31,-40,-28,-40,-33,-42,-33,-42,-39,-50,-41,-48,-35,-49,-44,-51,-52,-60,-52,-59,-52,-61,-49,-58,-29,-39,-28,-39,-35,-44,-52,-59,-45,-56,-51,-60,-26,-35,-33,-41,-31,-41,-34,-42,-37,-48,-46,-53,-44,-52,-30,-39,-32,-41,-27,-35,-47,-54,-51,-59,-54,-60,-53,-61,-52,-62,-53,-62,-26,-35,-26,-40,-36,-44,-42,-47,-43,-51,-42,-50,-31,-39,-33,-42,-34,-42,-52,-60,-51,-59,-51,-59,-48,-58,-44,-55,-52,-61,-52,-63,-31,-38,-30,-41,-31,-41,-51,-56,-56,-65,-48,-59,-35,-40,-29,-41,-35,-44,-32,-43,-32,-40,-35,-44,-34,-45
13700,-48,-57,-53,-62,-53,-62,-29,-38,-36,-43,-33,-43,-30,-42,-39,-47,-42,-50,-43,-52,-48,-56,-51,-60,-53,-62,-31,-38,-26,-40,-33,-40,-33,-40,-39,-50,-41,-48,-35,-49,-44,-51,-52,-59,-52,-59,-52,-59,-49,-58,-29,-37,-28,-38,-35,-42,-52,-59,-45,-55,-51,-59,-26,-35,-32,-41,-31,-39,-34,-42,-37,-46,-43,-53,-44,-52,-30,-39,-32,-41,-27,-35,-47,-54,-51,-59,-54,-60,-51,-61,-52,-62,-52,-62,-26,-35,-26,-38,-34,-44,-40,-47,-43,-51,-42,-50,-29,-39,-33,-42,-34,-42,-52,-60,-51,-59,-51,-59,-46,-58,-44,-54,-52,-61,-52,-63,-28,-38,-30,-41,-31,-39,-48,-56,-55,-65,-48,-59,-35,-40,-29,-39,-33,-44,-32,-43,-32,-40,-35,-44,-34,-43
13800,-48,-57,-53,-62,-52,-62,-28,-38,-34,-43,-33,-41,-30,-42,-37,-47,-42,-50,-43,-50,-48,-56,-51,-60,-53,-62,-31,-38,-26,-40,-33,-40,-33,-40,-39,-50,-41,-48,-35,-47,-42,-51,-52,-59,-50,-59,-52,-59,-49,-58,-29,-37,-28,-38,-35,-42,-49,-59,-45,-55,-51,-59,-26,-35,-32,-40,-31,-39,-34,-42,-37,-46,-43,-51,-44,-52,-28,-39,-32,-40,-27,-35,-47,-54,-51,-59,-51,-60,-51,-59,-52,-60,-52,-62,-26,-35,-26,-38,-34,-44,-40,-45,-43,-51,-42,-50,-29,-39,-33,-42,-32,-42,-52,-60,-49,-59,-51,-59,-46,-58,-44,-54,-52,-61,-52,-61,-28,-36,-30,-39,-31,-39,-48,-56,-55,-65,-47,-59,-32,-40,-29,-39,-33,-44,-32,-41,-30,-40,-34,-44,-34,-43
13900,-45,-57,-53,-62,-52,-62,-28,-38,-34,-41,-33,-41,-30,-42,-37,-47,-42,-50,-43,-50,-48,-56,-51,-58,-53,-60,-31,-38,-26,-38,-33,-40,-33,-40,-37,-50,-39,-48,-35,-47,-42,-50,-52,-59,-50,-57,-52,-59,-46,-58,-29,-37,-28,-38,-35,-42,-49,-59,-45,-55,-51,-59,-24,-35,-32,-40,-31,-39,-32,-42,-37,-46,-43,-51,-42,-52,-28,-39,-32,-40,-27,-35,-44,-54,-48,-59,-51,-58,-51,-59,-52,-60,-52,-60,-23,-35,-26,-38,-34,-43,-40,-45,-41,-51,-40,-50,-29,-37,-32,-42,-32,-41,-49,-60,-49,-58,-48,-59,-46,-56,-44,-54,-50,-61,-52,-61,-28,-36,-30,-39,-31,-39,-48,-56,-55,-64,-47,-57,-32,-40,-29,-39,-33,-42,-32,-41,-30,-38,-34,-42,-34,-43
14000,-45,-57,-51,-62,-52,-61,-28,-37,-34,-41,-33,-41,-28,-42,-37,-45,-39,-50,-43,-50,-48,-56,-51,-58,-53,-60,-29,-38,-26,-38,-33,-40,-31,-40,-37,-48,-39,-46,-35,-47,-42,-50,-50,-59,-50,-57,-49,-59,-46,-58,-27,-37,-26,-38,-32,-42,-49,-57,-43,-55,-49,-59,-24,-35,-32,-40,-28,-39,-32,-40,-35,-46,-42,-51,-42,-50,-28,-37,-32,-40,-24,-35,-44,-54,-48,-59,-51,-58,-51,-59,-52,-60,-52,-60,-23,-33,-24,-38,-34,-43,-40,-45,-41,-51,-40,-50,-29,-37,-32,-42,-32,-41,-49,-58,-49,-58,-48,-59,-46,-56,-42,-54,-50,-59,-50,-61,-28,-36,-30,-39,-31,-39,-48,-54,-55,-64,-47,-57,-32,-38,-27,-39,-33,-42,-32,-41,-30,-38,-34,-42,-32,-43
14100,-45,-56,-51,-62,-52,-61,-28,-37,-34,-41,-31,-41,-28,-40,-37,-45,-39,-50,-43,-50,-46,-56,-51,-58,-51,-60,-29,-38,-26,-38,-31,-40,-31,-40,-37,-48,-39,-46,-32,-47,-42,-50,-50,-57,-50,-57,-49,-57,-46,-57,-27,-35,-26,-38,-32,-42,-49,-57,-43,-55,-49,-59,-24,-35,-30,-40,-28,-39,-32,-40,-35,-44,-42,-51,-42,-50,-28,-37,-30,-40,-24,-33,-44,-52,-48,-57,-51,-58,-48,-59,-50,-60,-52,-60,-23,-33,-24,-38,-34,-43,-40,-45,-41,-49,-40,-48,-29,-37,-32,-40,-32,-41,-49,-58,-49,-58,-48,-57,-46,-56,-42,-54,-50,-59,-50,-61,-26,-36,-28,-39,-28,-39,-48,-54,-55,-64,-47,-57,-32,-38,-27,-39,-33,-42,-30,-41,-30,-38,-34,-42,-32,-42
14200,-45,-56,-51,-60,-52,-61,-28,-37,-32,-41,-31,-41,-28,-40,-37,-45,-39,-48,-41,-50,-46,-54,-48,-58,-51,-60,-29,-37,-25,-38,-31,-39,-31,-39,-37,-48,-39,-46,-32,-47,-42,-50,-50,-57,-48,-57,-49,-57,-46,-57,-27,-35,-26,-36,-32,-40,-49,-57,-43,-53,-49,-57,-24,-33,-30,-40,-28,-39,-32,-40,-35,-44,-42,-50,-42,-50,-28,-37,-30,-38,-24,-33,-44,-52,-48,-57,-49,-58,-48,-59,-50,-60,-49,-60,-23,-33,-24,-36,-32,-43,-37,-45,-41,-49,-40,-48,-27,-37,-32,-40,-31,-41,-49,-58,-47,-58,-48,-57,-44,-56,-42,-52,-50,-59,-50,-60,-26,-36,-28,-37,-28,-37,-48,-54,-52,-64,-44,-57,-32,-38,-27,-38,-32,-42,-30,-40,-28,-38,-31,-42,-32,-42
14300,-43,-56,-51,-60,-50,-61,-25,-37,-32,-41,-31,-39,-28,-40,-35,-45,-39,-48,-41,-49,-46,-54,-48,-58,-51,-60,-29,-37,-25,-38,-31,-39,-31,-39,-37,-48,-39,-46,-32,-47,-41,-50,-50,-57,-48,-57,-49,-57,-45,-57,-27,-35,-26,-36,-32,-40,-47,-57,-43,-53,-49,-57,-24,-33,-30,-38,-28,-37,-30,-40,-35,-44,-42,-50,-41,-50,-26,-37,-30,-38,-24,-33,-44,-52,-48,-57,-49,-58,-48,-57,-50,-58,-49,-60,-23,-33,-24,-36,-32,-43,-37,-43,-41,-49,-40,-48,-27,-35,-30,-40,-31,-41,-47,-58,-47,-56,-48,-57,-44,-56,-42,-52,-48,-59,-50,-60,-26,-34,-28,-37,-28,-37,-46,-54,-52,-64,-44,-55,-30,-38,-27,-38,-32,-40,-30,-40,-28,-38,-31,-42,-32,-42
14400,-43,-56,-51,-60,-50,-59,-25,-37,-32,-40,-31,-39,-26,-40,-35,-45,-39,-48,-41,-49,-46,-54,-48,-57,-51,-58,-27,-37,-25,-36,-31,-39,-31,-39,-35,-48,-37,-46,-32,-45,-41,-48,-48,-57,-48,-55,-47,-57,-45,-57,-27,-35,-26,-36,-32,-40,-47,-57,-43,-53,-49,-57,-22,-33,-30,-38,-28,-37,-30,-39,-33,-44,-42,-50,-41,-49,-26,-35,-30,-38,-24,-33,-44,-52,-48,-57,-49,-57,-48,-57,-50,-58,-49,-58,-21,-33,-24,-36,-32,-41,-37,-43,-39,-49,-37,-48,-27,-35,-30,-40,-31,-39,-47,-58,-47,-56,-46,-57,-44,-54,-42,-52,-48,-59,-50,-60,-26,-34,-28,-37,-28,-37,-46,-54,-52,-62,-44,-55,-30,-38,-25,-38,-32,-40,-30,-40,-28,-36,-31,-41,-30,-42
14500,-43,-54,-49,-60,-50,-59,-25,-35,-32,-40,-31,-39,-26,-39,-35,-44,-37,-48,-41,-49,-44,-54,-48,-57,-51,-58,-27,-37,-25,-36,-29,-39,-29,-39,-35,-46,-37,-44,-32,-45,-41,-48,-48,-55,-48,-55,-47,-57,-45,-55,-25,-35,-24,-36,-30,-40,-47,-55,-41,-53,-47,-57,-22,-33,-30,-38,-26,-37,-30,-39,-33,-43,-39,-50,-41,-49,-26,-35,-27,-38,-23,-33,-42,-52,-46,-57,-49,-57,-48,-57,-50,-58,-49,-58,-21,-32,-22,-36,-32,-41,-37,-43,-39,-48,-37,-48,-27,-35,-30,-39,-31,-39,-47,-56,-47,-56,-46,-56,-44,-54,-40,-52,-48,-57,-48,-60,-26,-34,-26,-37,-27,-37,-46,-53,-52,-62,-44,-55,-30,-37,-25,-38,-32,-40,-27,-40,-28,-36,-31,-41,-30,-40
14600,-43,-54,-49,-58,-50,-59,-25,-35,-30,-40,-29,-39,-26,-39,-35,-44,-37,-48,-39,-49,-44,-54,-48,-57,-49,-58,-27,-35,-25,-36,-29,-39,-29,-39,-35,-46,-37,-44,-32,-45,-41,-48,-48,-55,-48,-55,-47,-56,-45,-55,-25,-33,-24,-34,-30,-40,-47,-55,-41,-53,-47,-57,-22,-31,-27,-38,-26,-37,-30,-39,-33,-43,-39,-50,-41,-49,-26,-35,-27,-36,-23,-32,-42,-52,-46,-56,-49,-57,-46,-57,-48,-58,-49,-58,-21,-32,-22,-36,-30,-41,-35,-43,-39,-48,-37,-47,-25,-35,-30,-39,-31,-39,-47,-56,-47,-56,-46,-56,-42,-54,-40,-50,-48,-57,-48,-60,-24,-34,-26,-36,-27,-36,-46,-53,-52,-62,-44,-55,-30,-37,-25,-36,-29,-40,-27,-40,-28,-36,-30,-41,-30,-40
14700,-43,-54,-49,-58,-50,-59,-23,-35,-30,-40,-29,-39,-26,-39,-35,-44,-37,-47,-39,-49,-44,-52,-47,-57,-49,-58,-27,-35,-22,-36,-29,-37,-29,-37,-35,-46,-37,-44,-30,-45,-41,-48,-48,-55,-48,-55,-47,-56,-45,-55,-25,-33,-24,-34,-30,-38,-45,-55,-41,-51,-47,-55,-22,-31,-27,-38,-26,-35,-28,-39,-33,-43,-39,-48,-39,-49,-26,-35,-27,-36,-23,-32,-42,-50,-46,-56,-48,-57,-46,-57,-48,-57,-48,-58,-21,-32,-22,-35,-30,-41,-35,-41,-39,-48,-37,-47,-25,-35,-30,-39,-28,-39,-47,-56,-44,-56,-46,-56,-42,-54,-40,-50,-48,-57,-48,-58,-24,-34,-26,-36,-27,-36,-44,-53,-50,-62,-42,-55,-30,-37,-25,-36,-29,-40,-27,-38,-26,-36,-30,-41,-30,-40
14800,-41,-54,-49,-58,-47,-59,-23,-35,-30,-38,-29,-38,-26,-39,-33,-44,-37,-47,-39,-47,-44,-52,-47,-55,-49,-57,-27,-35,-22,-34,-29,-37,-29,-37,-35,-46,-35,-44,-30,-45,-38,-48,-46,-55,-46,-55,-47,-56,-43,-55,-25,-33,-24,-34,-30,-38,-45,-55,-41,-51,-47,-55,-20,-31,-27,-36,-26,-35,-28,-39,-31,-43,-39,-48,-39,-47,-24,-35,-27,-36,-21,-32,-42,-50,-46,-56,-48,-55,-46,-55,-48,-57,-48,-57,-19,-32,-22,-35,-30,-41,-35,-41,-37,-48,-37,-47,-25,-34,-28,-39,-28,-38,-45,-56,-44,-54,-46,-56,-42,-52,-40,-50,-45,-57,-48,-58,-24,-32,-26,-36,-27,-36,-44,-53,-50,-62,-42,-53,-28,-37,-25,-36,-29,-39,-27,-38,-26,-35,-30,-39,-28,-40
14900,-41,-54,-49,-58,-47,-57,-23,-33,-30,-38,-29,-38,-24,-39,-33,-44,-37,-47,-39,-47,-44,-52,-47,-55,-49,-57,-27,-35,-22,-34,-29,-37,-29,-37,-33,-46,-35,-43,-30,-43,-38,-46,-46,-55,-46,-54,-45,-56,-43,-55,-25,-33,-24,-34,-30,-38,-45,-55,-41,-51,-47,-55,-20,-31,-27,-36,-25,-35,-28,-37,-31,-43,-39,-48,-39,-47,-24,-33,-26,-36,-21,-32,-42,-50,-44,-56,-48,-55,-46,-55,-48,-57,-48,-57,-19,-32,-22,-35,-30,-39,-35,-41,-37,-48,-35,-47,-25,-34,-28,-37,-28,-38,-45,-56,-44,-54,-44,-56,-42,-52,-40,-50,-45,-57,-46,-58,-24,-32,-26,-36,-27,-36,-44,-51,-50,-60,-42,-53,-28,-35,-23,-36,-29,-39,-27,-38,-26,-35,-30,-39,-28,-40
15000,-41,-52,-47,-58,-47,-57,-23,-33,-30,-38,-29,-38,-24,-37,-33,-42,-35,-47,-37,-47,-42,-52,-47,-55,-49,-57,-25,-35,-22,-34,-27,-37,-27,-37,-33,-44,-35,-43,-30,-43,-38,-46,-46,-54,-46,-54,-45,-54,-43,-53,-22,-33,-22,-34,-30,-38,-45,-53,-39,-51,-45,-55,-20,-29,-26,-36,-25,-35,-28,-37,-31,-41,-38,-48,-39,-47,-24,-33,-26,-36,-21,-32,-40,-50,-44,-56,-48,-55,-44,-55,-48,-57,-48,-57,-19,-30,-20,-35,-30,-39,-35,-41,-37,-46,-35,-47,-25,-34,-28,-37,-28,-38,-45,-54,-44,-54,-44,-54,-42,-52,-38,-50,-45,-55,-46,-58,-24,-32,-24,-36,-25,-36,-44,-51,-50,-60,-42,-53,-28,-35,-23,-36,-28,-39,-26,-38,-26,-35,-30,-39,-28,-39
15100,-41,-52,-47,-57,-47,-57,-23,-33,-28,-38,-27,-38,-24,-37,-33,-42,-35,-47,-37,-47,-42,-52,-47,-55,-47,-57,-25,-33,-20,-34,-27,-37,-27,-37,-33,-44,-35,-43,-30,-43,-38,-46,-46,-54,-46,-54,-45,-54,-43,-53,-22,-32,-22,-32,-27,-38,-45,-53,-39,-49,-45,-53,-20,-29,-26,-36,-25,-35,-26,-37,-31,-41,-38,-47,-37,-47,-24,-33,-26,-34,-21,-30,-40,-50,-44,-54,-48,-55,-44,-55,-45,-57,-46,-57,-19,-30,-20,-35,-28,-39,-33,-41,-37,-46,-35,-47,-23,-34,-28,-37,-28,-38,-45,-54,-43,-54,-44,-54,-40,-52,-38,-49,-45,-55,-46,-57,-22,-32,-24,-34,-25,-34,-44,-51,-49,-60,-41,-53,-28,-35,-23,-34,-28,-39,-26,-38,-24,-35,-28,-39,-28,-39
15200,-41,-52,-47,-57,-45,-57,-21,-33,-28,-38,-27,-36,-24,-37,-31,-42,-35,-45,-37,-47,-42,-51,-45,-55,-47,-55,-25,-33,-20,-33,-27,-35,-27,-35,-33,-44,-35,-43,-27,-43,-36,-46,-44,-54,-44,-54,-45,-54,-43,-53,-22,-32,-22,-32,-27,-38,-45,-53,-39,-49,-45,-53,-20,-29,-26,-36,-25,-34,-26,-37,-29,-41,-38,-47,-37,-47,-22,-33,-26,-34,-21,-30,-40,-48,-44,-54,-45,-55,-44,-55,-45,-55,-46,-57,-19,-30,-20,-33,-28,-39,-33,-40,-37,-46,-35,-45,-23,-34,-27,-37,-26,-38,-45,-54,-43,-54,-44,-54,-40,-52,-38,-49,-45,-55,-46,-57,-22,-31,-24,-34,-25,-34,-42,-51,-49,-60,-41,-53,-26,-35,-23,-34,-28,-37,-26,-36,-24,-35,-28,-38,-28,-39
15300,-40,-52,-47,-57,-45,-57,-21,-33,-28,-37,-27,-36,-24,-37,-31,-42,-35,-45,-37,-45,-42,-51,-45,-53,-47,-55,-25,-33,-20,-33,-27,-35,-27,-35,-33,-44,-33,-43,-27,-43,-36,-46,-44,-54,-44,-54,-43,-54,-40,-53,-22,-32,-22,-32,-27,-36,-43,-53,-39,-49,-45,-53,-17,-29,-26,-35,-25,-34,-26,-35,-29,-41,-38,-47,-37,-45,-22,-32,-23,-34,-18,-30,-40,-48,-44,-54,-45,-53,-44,-54,-45,-55,-46,-55,-17,-30,-20,-33,-28,-37,-33,-40,-35,-46,-35,-45,-23,-32,-27,-35,-26,-36,-43,-54,-43,-53,-42,-54,-40,-51,-38,-49,-44,-55,-46,-57,-22,-31,-24,-34,-25,-34,-42,-51,-49,-59,-41,-52,-26,-35,-21,-34,-28,-37,-26,-36,-24,-33,-28,-38,-27,-39
15400,-40,-52,-45,-57,-45,-57,-21,-31,-28,-37,-27,-36,-22,-37,-31,-40,-35,-45,-37,-45,-42,-51,-45,-53,-47,-55,-23,-33,-20,-33,-25,-35,-27,-35,-30,-44,-33,-41,-27,-41,-36,-44,-44,-52,-44,-52,-43,-52,-40,-53,-21,-32,-20,-32,-27,-36,-43,-53,-37,-49,-43,-53,-17,-29,-26,-35,-23,-34,-26,-35,-29,-39,-38,-47,-37,-45,-22,-32,-23,-34,-18,-30,-40,-48,-41,-54,-45,-53,-44,-54,-45,-55,-46,-55,-17,-30,-18,-33,-28,-37,-33,-40,-35,-46,-35,-45,-23,-32,-27,-35,-26,-36,-43,-54,-43,-53,-42,-54,-40,-51,-35,-49,-44,-55,-44,-57,-22,-31,-24,-34,-25,-34,-42,-49,-49,-59,-41,-52,-26,-33,-21,-34,-28,-37,-23,-36,-24,-33,-28,-38,-27,-37
15500,-40,-51,-45,-57,-45,-55,-21,-31,-26,-37,-25,-36,-22,-35,-31,-40,-34,-45,-34,-45,-40,-51,-45,-53,-47,-55,-23,-31,-19,-33,-25,-35,-25,-35,-30,-42,-33,-41,-27,-41,-36,-44,-44,-52,-44,-52,-43,-52,-40,-51,-21,-30,-20,-32,-27,-36,-43,-52,-37,-49,-43,-53,-17,-28,-24,-35,-23,-34,-26,-35,-29,-39,-36,-47,-35,-45,-22,-32,-23,-33,-18,-28,-40,-48,-41,-52,-45,-53,-44,-54,-44,-55,-46,-55,-17,-28,-18,-33,-28,-37,-33,-40,-35,-44,-33,-45,-23,-32,-27,-35,-26,-36,-43,-52,-41,-53,-42,-52,-40,-51,-35,-49,-44,-53,-44,-55,-20,-31,-22,-34,-22,-32,-42,-49,-49,-59,-41,-52,-26,-33,-21,-34,-25,-37,-23,-36,-24,-33,-26,-38,-27,-37
15600,-40,-51,-45,-55,-45,-55,-21,-31,-26,-37,-25,-36,-22,-35,-31,-40,-34,-43,-34,-45,-40,-51,-43,-53,-45,-55,-23,-31,-19,-31,-25,-34,-25,-33,-30,-42,-33,-41,-27,-41,-36,-44,-44,-52,-44,-52,-43,-52,-40,-51,-21,-30,-20,-31,-25,-36,-43,-52,-37,-48,-43,-52,-17,-28,-24,-35,-23,-32,-24,-35,-29,-39,-36,-45,-35,-45,-22,-32,-23,-33,-18,-28,-37,-48,-41,-52,-43,-53,-42,-54,-44,-55,-44,-55,-17,-28,-18,-31,-26,-37,-31,-40,-35,-44,-33,-45,-20,-32,-25,-35,-24,-36,-43,-52,-41,-53,-42,-52,-38,-51,-35,-47,-44,-53,-44,-55,-20,-31,-22,-32,-22,-32,-42,-49,-46,-59,-38,-52,-26,-33,-21,-33,-25,-36,-23,-36,-22,-33,-26,-36,-27,-37
15700,-37,-51,-45,-55,-43,-55,-19,-31,-26,-35,-25,-35,-22,-35,-29,-40,-34,-43,-34,-44,-40,-49,-43,-53,-45,-53,-23,-31,-19,-31,-25,-34,-25,-33,-30,-42,-31,-41,-27,-41,-34,-44,-42,-52,-41,-52,-42,-52,-40,-51,-21,-30,-20,-31,-25,-36,-41,-52,-37,-48,-43,-52,-17,-28,-24,-33,-23,-32,-24,-35,-27,-39,-36,-45,-35,-44,-20,-32,-22,-33,-18,-28,-37,-48,-41,-52,-43,-53,-42,-52,-44,-53,-44,-54,-17,-28,-18,-31,-26,-36,-31,-38,-35,-44,-33,-43,-20,-30,-25,-35,-24,-36,-43,-52,-41,-51,-42,-52,-38,-49,-35,-47,-41,-53,-44,-55,-20,-29,-22,-32,-22,-32,-40,-49,-46,-59,-38,-50,-24,-33,-21,-33,-25,-36,-23,-34,-22,-33,-26,-36,-24,-37
15800,-37,-51,-45,-55,-43,-55,-19,-30,-26,-35,-25,-35,-20,-35,-29,-38,-34,-43,-34,-44,-40,-49,-43,-52,-45,-53,-23,-31,-19,-31,-25,-34,-25,-33,-30,-42,-31,-41,-25,-41,-34,-44,-42,-52,-41,-52,-42,-52,-38,-51,-21,-30,-20,-31,-25,-34,-41,-50,-37,-48,-43,-52,-16,-28,-24,-33,-21,-32,-24,-33,-27,-38,-36,-45,-35,-44,-20,-30,-22,-33,-17,-28,-37,-45,-41,-52,-43,-52,-42,-52,-44,-53,-44,-54,-15,-28,-18,-31,-26,-36,-31,-38,-33,-44,-33,-43,-20,-30,-25,-34,-24,-34,-40,-52,-41,-51,-40,-52,-38,-49,-34,-47,-41,-53,-43,-55,-20,-29,-22,-32,-22,-32,-40,-47,-46,-57,-38,-50,-24,-33,-21,-33,-25,-36,-23,-34,-22,-31,-26,-36,-24,-36
